id	file	line	title
VSC-V0-010	docs/specs/vscode-extension-v0.md	195	Discovery and the version probe MUST NOT download, install, update, repair, rena
VSC-V0-011	docs/specs/vscode-extension-v0.md	201	The manifest MUST declare limited untrusted-workspace support and list both path
VSC-V0-012	docs/specs/vscode-extension-v0.md	207	`workspace.onDidGrantWorkspaceTrust` MAY enable a fresh discovery attempt. No pr
VSC-V0-013	docs/specs/vscode-extension-v0.md	211	The selected folder MUST have scheme `file`. Its lexical absolute path and real
VSC-V0-014	docs/specs/vscode-extension-v0.md	215	In remote VS Code, discovery, hashing, observation reads, and process execution
VSC-V0-015	docs/specs/vscode-extension-v0.md	219	Child `cwd` MUST be the selected root. On Darwin/Linux, the complete child
VSC-V0-016	docs/specs/vscode-extension-v0.md	231	The only automatic process is the discovery-time `--version` probe. Evidence and
VSC-V0-017	docs/specs/vscode-extension-v0.md	245	The probe timeout is 2 seconds. `corvint.timeoutMilliseconds` defaults to 15,000
VSC-V0-018	docs/specs/vscode-extension-v0.md	252	Each operation owns one cancellation source. A newer operation for the same root
VSC-V0-019	docs/specs/vscode-extension-v0.md	266	Only a complete successful process may be decoded. Stdout MUST be one valid UTF-
VSC-V0-020	docs/specs/vscode-extension-v0.md	301	Exit nonzero, signal, cancellation, timeout, output overflow, malformed output,
VSC-V0-021	docs/specs/vscode-extension-v0.md	308	The command IDs are exactly `corvint.selectExecutable`, `corvint.clearExecutable
VSC-V0-022	docs/specs/vscode-extension-v0.md	314	The status bar has exactly one of `Restricted`, `No CLI`, `Incompatible`, `Ready
VSC-V0-023	docs/specs/vscode-extension-v0.md	319	`corvint.evidence`, `corvint.impact`, and `corvint.why` are separate `TreeView`s
VSC-V0-024	docs/specs/vscode-extension-v0.md	326	Tree nodes sort by source-defined ordinal when present, otherwise by
VSC-V0-025	docs/specs/vscode-extension-v0.md	333	Every CLI/observation string is untrusted display data. Control/bidi characters,
VSC-V0-026	docs/specs/vscode-extension-v0.md	338	Diagnostics are display-only projections of receipt items carrying a valid
VSC-V0-027	docs/specs/vscode-extension-v0.md	346	Decorations are display-only projections of the same validated ranges in current
VSC-V0-028	docs/specs/vscode-extension-v0.md	354	Until Corvint publishes and promotes a live-test CLI operation, V0 MUST NOT exec
VSC-V0-029	docs/specs/vscode-extension-v0.md	360	The observation path MUST be a normalized workspace-relative path whose lexical
VSC-V0-030	docs/specs/vscode-extension-v0.md	366	The importer accepts only a complete Corvint `go-live-event/0` sequence followed
VSC-V0-031	docs/specs/vscode-extension-v0.md	373	Test items use the immutable Corvint test ID as `TestItem.id`; package and test
VSC-V0-032	docs/specs/vscode-extension-v0.md	378	One imported observation creates one finite `TestRun` labelled with its Corvint
VSC-V0-033	docs/specs/vscode-extension-v0.md	384	Test output is inert and bounded to 256 KiB per imported run and 8 KiB per test.
VSC-V0-034	docs/specs/vscode-extension-v0.md	391	The extension performs no telemetry, analytics, crash upload, repository/source
VSC-V0-035	docs/specs/vscode-extension-v0.md	395	The extension stores no evidence database, cache, index, history, prompt/task,
VSC-V0-036	docs/specs/vscode-extension-v0.md	399	VS Code Marketplace/administrator policy exclusively owns extension installation
VSC-V0-037	docs/specs/vscode-extension-v0.md	404	The extension MUST NOT edit source, apply a `WorkspaceEdit`, register a code act
VSC-V0-038	docs/specs/vscode-extension-v0.md	408	Disable, uninstall, workspace close, trust loss, root removal, and deactivation
VSC-V0-039	docs/specs/vscode-extension-v0.md	431	Hostile conformance MUST include: untrusted activation/commands; empty/relative
VSC-V0-040	docs/specs/vscode-extension-v0.md	440	No hostile value may cause shell interpretation, PATH relookup, path escape,
VSC-V0-041	docs/specs/vscode-extension-v0.md	446	Pure unit tests MUST cover discovery order, pin identity/drift, root/path
VSC-V0-042	docs/specs/vscode-extension-v0.md	452	Process integration fixtures MUST assert the literal executable path,
VSC-V0-043	docs/specs/vscode-extension-v0.md	457	`@vscode/test-electron` MUST run pinned supported VS Code versions in distinct
VSC-V0-044	docs/specs/vscode-extension-v0.md	464	Static gates are lockfile-clean install, lint, TypeScript typecheck, unit tests,
VSC-V0-045	docs/specs/vscode-extension-v0.md	473	Manual query/impact adds at most 50 ms p95 adapter overhead excluding Corvint ru
VSC-V0-046	docs/specs/vscode-extension-v0.md	480	`corvint.transport` is exactly `cli|mcp-stdio` and defaults to `cli`. Transport
VSC-V0-047	docs/specs/vscode-extension-v0.md	488	`mcp-stdio` requires a non-empty `corvint.mcpExecutablePath`. It is accepted onl
VSC-V0-048	docs/specs/vscode-extension-v0.md	497	MCP V0 uses local stdio only. One explicit query or impact owns exactly one newl
VSC-V0-049	docs/specs/vscode-extension-v0.md	505	The first request in every MCP process is `server/discover`; the extension never
VSC-V0-050	docs/specs/vscode-extension-v0.md	527	Discovery MUST be one complete result that lists `2026-07-28` in
VSC-V0-051	docs/specs/vscode-extension-v0.md	543	After discovery the client fetches `tools/list` in the same process. Discovery M
VSC-V0-052	docs/specs/vscode-extension-v0.md	556	The MCP tool calls are closed read-only adapters. `corvint.query` receives the e
VSC-V0-053	docs/specs/vscode-extension-v0.md	568	`tools/call` MUST return one complete result with `resultType:"complete"`,
VSC-V0-054	docs/specs/vscode-extension-v0.md	584	MCP stdio uses one UTF-8 JSON-RPC object plus LF per frame and rejects batches,
VSC-V0-055	docs/specs/vscode-extension-v0.md	599	VS Code cancellation, a newer operation, timeout, output overflow, root disposal
VSC-V0-056	docs/specs/vscode-extension-v0.md	606	Stable MCP client failure codes are `MCP_MISSING`, `MCP_INCOMPATIBLE`,
VSC-V0-057	docs/specs/vscode-extension-v0.md	613	The MCP client remains `FALLBACK` and its runtime evidence `NOT_RUN` until a
VSC-V0-058	docs/specs/vscode-extension-v0.md	656	A live test-provider process MUST NOT be spawned unless `corvint.liveTests.enabl
VSC-V0-059	docs/specs/vscode-extension-v0.md	663	The provider process MUST be started as its own process-group leader (POSIX
VSC-V0-060	docs/specs/vscode-extension-v0.md	686	Each decoded per-test record's `projection.execution` state MUST map to exactly
VSC-V0-061	docs/specs/vscode-extension-v0.md	700	When `projection.freshness.state` is `STALE`, the record's `kind` MUST be `stale
VSC-V0-062	docs/specs/vscode-extension-v0.md	711	`projection.strength` (when not `NOT_MEASURED`/`UNSUPPORTED`) and `projection.hy
VSC-V0-063	docs/specs/vscode-extension-v0.md	719	A JS-provider per-test record whose projection resolves a `file`/`line` anchor
VSC-V0-064	docs/specs/vscode-extension-v0.md	733	A terminal Go session event (`passed`/`failed`/`stale`/`infrastructure`/`cancell
VSC-V0-065	docs/specs/vscode-extension-v0.md	747	A provider record that fails to parse (malformed JSON, an unsupported record sha
VSC-V0-066	docs/specs/vscode-extension-v0.md	762	When the live test-provider cannot be started (an invalid/empty
VSC-V0-067	docs/specs/vscode-extension-v0.md	777	Each entry of a terminal Go session event's `testProjections` (GLTP-V0-051) MUST
VSC-V0-068	docs/specs/vscode-extension-v0.md	795	The editor MUST decode a Go session event's session-level `projection`
VSC-V0-069	docs/specs/vscode-extension-v0.md	806	A Go per-test entry's source location MUST be recovered only from a first
VSC-V0-070	docs/specs/vscode-extension-v0.md	816	Producer retention (`LPCV-V0-055`) MUST be passed only on explicit opt-in
VSC-V0-071	docs/specs/vscode-extension-v0.md	857	On the POSIX alpha profile, a one-shot JS result MUST remain visible after exit
VSC-V0-072	docs/specs/vscode-extension-v0.md	863	In an explicitly enabled trusted file workspace, saving a file MUST trigger a
VSC-V0-073	docs/specs/vscode-extension-v0.md	870	A relevant save, configuration change, disable, root removal or shutdown
VSC-V0-074	docs/specs/vscode-extension-v0.md	875	Every provider termination, including a normal exit-zero leader, MUST await
VSC-V0-075	docs/specs/vscode-extension-v0.md	882	The read-only extension export `liveTestSnapshot(root)` MUST return undefined
VSC-V0-076	docs/specs/vscode-extension-v0.md	893	Only after trust and explicit enablement, resource-scoped/restricted
WQO-V0-001	docs/specs/work-queue-observation-v0.md	258	Every V0 document and nested record MUST implement the exact closed registry in
WQO-V0-002	docs/specs/work-queue-observation-v0.md	264	Every identity MUST use §4.3 exactly. Implementations MUST independently rederiv
WQO-V0-003	docs/specs/work-queue-observation-v0.md	268	The only authority root is target-tree regular `100644` blob
WQO-V0-004	docs/specs/work-queue-observation-v0.md	273	The adapter path MUST be a normalized repository-relative regular `100755` targe
WQO-V0-005	docs/specs/work-queue-observation-v0.md	282	Repository source qualification follows VPO-V0-007..010: HEAD equals target comm
WQO-V0-006	docs/specs/work-queue-observation-v0.md	309	Adapter receipts bind policy, adapter blob/mode, interpreter qualification,
WQO-V0-007	docs/specs/work-queue-observation-v0.md	315	Adapter contract exposes only `snapshot`, `details`, and `verify`. It MUST NOT e
WQO-V0-008	docs/specs/work-queue-observation-v0.md	321	A snapshot binds exactly one policy, repository authority, queue authority,
WQO-V0-009	docs/specs/work-queue-observation-v0.md	326	Queue source identity uses §4.3. Policy, adapter profile/mapping, access context
WQO-V0-010	docs/specs/work-queue-observation-v0.md	330	Stable ticket identity is authority-qualified `ticket:*`; mutable content uses
WQO-V0-011	docs/specs/work-queue-observation-v0.md	333	Stable lease identity is `lease:*`; version ID binds the complete summary.
WQO-V0-012	docs/specs/work-queue-observation-v0.md	337	Every dependency outcome, hold, approval, lease absence, route, capacity use, an
WQO-V0-013	docs/specs/work-queue-observation-v0.md	358	`work observe` executes `snapshot`, `details`, then `verify`; validates every wi
WQO-V0-014	docs/specs/work-queue-observation-v0.md	366	State precedence is exact: identity contradiction is `CONFLICTED`; else detected
WQO-V0-015	docs/specs/work-queue-observation-v0.md	373	Unknown codes are exactly `ACCESS_INCOMPLETE`, `ADAPTER_INVALID`,
WQO-V0-016	docs/specs/work-queue-observation-v0.md	383	Derived state is disposable. Cache keys bind policy, source, scope, and access
WQO-V0-017	docs/specs/work-queue-observation-v0.md	388	Corvint MUST NOT write repository, index, worktree, queue, checkpoint, lease/coo
WQO-V0-018	docs/specs/work-queue-observation-v0.md	413	`work propose-wave` consumes one `VALIDATED_AT` observation, exact snapshot, val
WQO-V0-019	docs/specs/work-queue-observation-v0.md	419	A ticket is eligible only when lifecycle is `READY`, authority `COMPLETE`, selec
WQO-V0-020	docs/specs/work-queue-observation-v0.md	429	Corvint walks the WQO-V0-044 selection order once. For each selected ticket it c
WQO-V0-021	docs/specs/work-queue-observation-v0.md	436	Every `READY` ticket appears exactly once using the first applicable row and exa
WQO-V0-022	docs/specs/work-queue-observation-v0.md	458	Capabilities are opaque repository-defined exact facts. Runtime, model, reasonin
WQO-V0-023	docs/specs/work-queue-observation-v0.md	463	Non-READY lifecycle classes are never entries or selections. Continuation/adopti
WQO-V0-024	docs/specs/work-queue-observation-v0.md	467	V0 supports exactly one repository authority. Every typed fact uses it. Any fore
WQO-V0-025	docs/specs/work-queue-observation-v0.md	471	Immediately before return, Corvint reruns fixed `verify` and repository acquisit
WQO-V0-026	docs/specs/work-queue-observation-v0.md	477	Queue IDs, titles, bodies, criteria, comments, route labels, holder names, reaso
WQO-V0-027	docs/specs/work-queue-observation-v0.md	481	Corvint never executes, interpolates, templates, evaluates, or shells queue data
WQO-V0-028	docs/specs/work-queue-observation-v0.md	487	Presentation may say only `VALIDATED_AT(checkpoint)`,
WQO-V0-029	docs/specs/work-queue-observation-v0.md	644	Beamfall MUST add one supported atomic read-only adapter surface equivalent to
WQO-V0-030	docs/specs/work-queue-observation-v0.md	652	Corvint MUST NOT call Beamfall mutation verbs or `fanout-plan --claim`. Adapter
WQO-V0-031	docs/specs/work-queue-observation-v0.md	657	`PARTIAL`, `CONFLICTED`, `STALE`, or `UNKNOWN` always produces an empty proposal
WQO-V0-032	docs/specs/work-queue-observation-v0.md	661	Timeout, cancellation, non-zero exit, malformed bytes, digest mismatch, overflow
WQO-V0-033	docs/specs/work-queue-observation-v0.md	676	Corvint core makes no network request, model call, database, daemon, embedding,
WQO-V0-034	docs/specs/work-queue-observation-v0.md	683	Independent Go conformance validates every schema, identity, decision row, bound
WQO-V0-035	docs/specs/work-queue-observation-v0.md	703	Rollout is frozen conformance, Corvint self-dogfood, Beamfall shadow, 500 consec
WQO-V0-036	docs/specs/work-queue-observation-v0.md	706	Before counting, freeze an independent recorder profile/version, repository-orac
WQO-V0-037	docs/specs/work-queue-observation-v0.md	712	Of 500 consecutive cycles, at least 100 contain active leases, 100 at least two
WQO-V0-038	docs/specs/work-queue-observation-v0.md	718	Passing permits only owner-reviewed assisted read-only display. Where the frozen
WQO-V0-039	docs/specs/work-queue-observation-v0.md	726	Rollback disables commands and deletes disposable state without canonical repair
WQO-V0-040	docs/specs/work-queue-observation-v0.md	729	Any policy, adapter/profile, mapping, schema, lifecycle, route/capacity/collisio
WQO-V0-041	docs/specs/work-queue-observation-v0.md	497	Each ticket's `touchPaths` declares the repository paths its work intends to cha
WQO-V0-042	docs/specs/work-queue-observation-v0.md	503	Corvint expands each ticket's declared paths at `repositorySource.commit` into a
